poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
88759,1416,HarrisX,400,Deseret News,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/9/24,10/11/24,,"",,213200,2010,rv,,rv,,10/18/24 09:03,"",https://elections.harrisx.com/public/Deseret_News_HarrisX_Political_Oct_14_2024_2_day.html,,,https://elections.harrisx.com/public/Deseret_News_HarrisX_Political_Oct_14_2024_2_day.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,43.0,
88759,1416,HarrisX,400,Deseret News,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/9/24,10/11/24,,"",,213201,1692,lv,,lv,,10/18/24 09:03,Definitely/probably/possibly voting,https://elections.harrisx.com/public/Deseret_News_HarrisX_Political_Oct_14_2024_2_day.html,,,https://elections.harrisx.com/public/Deseret_News_HarrisX_Political_Oct_14_2024_2_day.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,46.0,
88759,1416,HarrisX,400,Deseret News,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/9/24,10/11/24,,"",,213202,1622,lv,,lv,,10/18/24 09:03,Definitely/probably voting,https://elections.harrisx.com/public/Deseret_News_HarrisX_Political_Oct_14_2024_2_day.html,,,https://elections.harrisx.com/public/Deseret_News_HarrisX_Political_Oct_14_2024_2_day.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,47.0,
88712,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,,10/1/24,10/10/24,,"",,212847,780,rv,,rv,,10/16/24 09:33,"",https://law.marquette.edu/poll/2024/10/16/detailed-results-of-the-marquette-law-school-supreme-court-poll-october-1-10-2024-national-issues/,https://law.marquette.edu/poll/2024/10/16/detailed-results-of-the-marquette-law-school-supreme-court-poll-october-1-10-2024-national-issues/,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,51.0,49.0,
88712,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,,10/1/24,10/10/24,,"",,212848,652,lv,,lv,,10/16/24 09:33,"",https://law.marquette.edu/poll/2024/10/16/detailed-results-of-the-marquette-law-school-supreme-court-poll-october-1-10-2024-national-issues/,https://law.marquette.edu/poll/2024/10/16/detailed-results-of-the-marquette-law-school-supreme-court-poll-october-1-10-2024-national-issues/,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,51.0,49.0,
88621,1497,co/efficient,2189,Americans for IVF,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,5.0,,10/6/24,10/8/24,,"",,212234,2180,lv,,lv,,10/10/24 09:08,"",https://coefficient.org/national-ivf/,,,https://coefficient.org/national-ivf/,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,46.0,
88666,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,4.0,,10/4/24,10/8/24,,"",,212476,1000,rv,,rv,,10/13/24 14:20,"",https://www.nbcnews.com/politics/2024-election/dead-heat-trump-pulls-even-harris-nbc-news-poll-rcna174201,https://www.nbcnews.com/politics/2024-election/dead-heat-trump-pulls-even-harris-nbc-news-poll-rcna174201,https://s3.documentcloud.org/documents/25201760/240478-nbc-october-2024-poll_101324-release.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,47.0,
88590,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/6/24,10/7/24,,"",,212124,1414,rv,,rv,,10/9/24 09:38,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Pwxjq7k.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Pwxjq7k.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_pw9W1fW.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,45.0,
88590,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/6/24,10/7/24,,"",,212125,1233,lv,,lv,,10/9/24 09:38,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Pwxjq7k.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Pwxjq7k.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_pw9W1fW.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,46.0,
88527,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/2/24,10/4/24,,"",,211788,1150,rv,,rv,,10/7/24 13:43,"",https://www.yahoo.com/news/new-yahoo-newsyougov-poll-trump-harris-race-tightens-after-vance-debate-win-120026568.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-trump-harris-race-tightens-after-vance-debate-win-120026568.html,,https://d3nkl3psvxxpe9.cloudfront.net/documents/full_yahoo_20241004.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
88527,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/2/24,10/4/24,,"",,211789,1032,lv,,lv,,10/7/24 13:43,"",https://www.yahoo.com/news/new-yahoo-newsyougov-poll-trump-harris-race-tightens-after-vance-debate-win-120026568.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-trump-harris-race-tightens-after-vance-debate-win-120026568.html,,https://d3nkl3psvxxpe9.cloudfront.net/documents/full_yahoo_20241004.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,43.0,
88622,1800,Noble Predictive Insights,2013,Center Square,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,,10/2/24,10/4/24,,"",,212240,2290,lv,,lv,,10/10/24 09:46,"",https://www.thecentersquare.com/national/article_6e0572a2-866e-11ef-9a5b-73f4bb67ae69.html,https://www.thecentersquare.com/national/article_6e0572a2-866e-11ef-9a5b-73f4bb67ae69.html,,https://bloximages.newyork1.vip.townnews.com/thecentersquare.com/content/tncms/assets/v3/editorial/1/dc/1dcfbc22-87f2-11ef-aed9-2bc46f8b75ca/67095969e8dd2.pdf.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,45.0,
88622,1800,Noble Predictive Insights,2013,Center Square,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,,10/2/24,10/4/24,,"",,212379,2560,rv,,rv,,10/11/24 14:42,"",https://bloximages.newyork1.vip.townnews.com/thecentersquare.com/content/tncms/assets/v3/editorial/3/03/30324bb4-87f2-11ef-ad20-e76b7cd1bf99/6709598f90457.pdf.pdf,,,https://bloximages.newyork1.vip.townnews.com/thecentersquare.com/content/tncms/assets/v3/editorial/3/03/30324bb4-87f2-11ef-ad20-e76b7cd1bf99/6709598f90457.pdf.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,43.0,
88577,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,4.0,,10/2/24,10/3/24,,"",,212052,1500,lv,,lv,,10/8/24 20:42,"",https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,,https://www.cygn.al/wp-content/uploads/2024/10/Early-Oct-2024-Cygnal-National-Poll.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.4,48.6,
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211399,1463,rv,,rv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,44.0,
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211400,1265,lv,,lv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,46.0,
88496,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,9/29/24,10/1/24,,"",,211485,1000,lv,,lv,,10/3/24 08:51,"",https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,,https://docs.google.com/spreadsheets/d/1bUq7htQTzYUyX8cPRbkZW7gXcKf7qczY/edit?gid=321096831#gid=321096831,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.8,46.1,
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211593,1514,rv,,rv,,10/3/24 20:15,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,45.0,
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211594,1294,lv,,lv,,10/3/24 20:15,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,47.0,
88374,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,9/23/24,9/25/24,,"",,210846,1005,lv,,lv,,9/26/24 13:09,"",https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Topline-EXTERNAL-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,50.0,45.0,
88351,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/21/24,9/24/24,,"",,210696,1424,rv,,rv,,9/25/24 09:38,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Khpw06c.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Khpw06c.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YtkV7hy.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
88351,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/21/24,9/24/24,,"",,210697,1220,lv,,lv,,9/25/24 09:38,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Khpw06c.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Khpw06c.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YtkV7hy.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,45.0,
88399,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,1.0,,9/19/24,9/24/24,,"",,211010,1000,lv,,lv,,9/27/24 16:26,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66f701d406dcaa5620325b1f/1727463893365/%5BAll%5D+Clarity+Omnibus+Overview+-+September+2024.pdf,,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66f701d406dcaa5620325b1f/1727463893365/%5BAll%5D+Clarity+Omnibus+Overview+-+September+2024.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
88929,1416,HarrisX,400,Deseret News,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,9/20/24,9/23/24,,"",,214155,1011,rv,,rv,,10/25/24 09:02,"",https://www.deseret.com/politics/2024/10/24/parental-rights-trump-harris-transgender-education-pronouns/,https://www.deseret.com/politics/2024/10/24/parental-rights-trump-harris-transgender-education-pronouns/,,https://elections.harrisx.com/public/Deseret_News_HarrisX_Overnight_Poll_Gender_and_Abortion.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,40.0,41.0,
88323,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,1.0,,9/17/24,9/19/24,,"",,210487,800,lv,,lv,,9/24/24 11:22,"",https://senopportunity.org/wp-content/uploads/2024/09/2024-09-SOF-64-Public-Deck.pdf,,https://senopportunity.org/wp-content/uploads/2024/09/2024-09-SOF-64-Public-Deck.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,46.0,
88245,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,,9/16/24,9/17/24,,"",,210161,820,rv,,rv,,9/19/24 12:43,"",https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_us_sept_debate_2024_public-pdf/,https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_us_sept_debate_2024_public-pdf/,https://www.faupolling.com/wp-content/uploads/2024/09/Mainstreet_US_Sept_Debate_2024_Public.pdf,,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,45.0,
88245,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,,9/16/24,9/17/24,,"",,210162,810,lv,,lv,,9/19/24 12:43,"",https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_us_sept_debate_2024_public-pdf/,https://www.faupolling.com/https-www-faupolling-com-wp-content-uploads-2024-09-mainstreet_us_sept_debate_2024_public-pdf/,https://www.faupolling.com/wp-content/uploads/2024/09/Mainstreet_US_Sept_Debate_2024_Public.pdf,,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,45.0,
88208,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/15/24,9/17/24,,"",,209882,1445,rv,,rv,,9/18/24 10:00,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_4AQTHJt.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_4AQTHJt.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_dUFR0mV.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
88271,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,4.0,,9/13/24,9/17/24,,"",,210302,1000,rv,,rv,,9/22/24 13:17,"",https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308,https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308,https://pos.org/wp-content/uploads/2024/09/240405-NBC-September-2024-Poll_9.22-RELEASE.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,46.0,
88224,1416,HarrisX,2193,Society of Presidential Pollsters,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,9/14/24,9/16/24,,"",,209978,1505,rv,,rv,,9/18/24 20:02,"",https://www.victoriaadvocate.com/new-poll-from-the-george-washington-university-and-harrisx-confidence-in-american-government-and-institutions/article_3247dca9-274d-5e80-a4eb-abca87e24d87.html,https://www.victoriaadvocate.com/new-poll-from-the-george-washington-university-and-harrisx-confidence-in-american-government-and-institutions/article_3247dca9-274d-5e80-a4eb-abca87e24d87.html,,https://elections.harrisx.com/public/GW_Society_of_Presidential_Pollsters_2024.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,50.0,50.0,
88224,1416,HarrisX,2193,Society of Presidential Pollsters,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,9/14/24,9/16/24,,"",,210171,1306,lv,,lv,,9/19/24 13:43,definitely/probably/possibly voting,https://www.victoriaadvocate.com/new-poll-from-the-george-washington-university-and-harrisx-confidence-in-american-government-and-institutions/article_3247dca9-274d-5e80-a4eb-abca87e24d87.html,https://www.victoriaadvocate.com/new-poll-from-the-george-washington-university-and-harrisx-confidence-in-american-government-and-institutions/article_3247dca9-274d-5e80-a4eb-abca87e24d87.html,,https://elections.harrisx.com/public/GW_Society_of_Presidential_Pollsters_2024.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,50.0,50.0,
88224,1416,HarrisX,2193,Society of Presidential Pollsters,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,9/14/24,9/16/24,,"",,210172,1247,lv,,lv,,9/19/24 13:43,definitely/probably voting,https://www.victoriaadvocate.com/new-poll-from-the-george-washington-university-and-harrisx-confidence-in-american-government-and-institutions/article_3247dca9-274d-5e80-a4eb-abca87e24d87.html,https://www.victoriaadvocate.com/new-poll-from-the-george-washington-university-and-harrisx-confidence-in-american-government-and-institutions/article_3247dca9-274d-5e80-a4eb-abca87e24d87.html,,https://elections.harrisx.com/public/GW_Society_of_Presidential_Pollsters_2024.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,50.0,50.0,
88201,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,9.0,,9/11/24,9/15/24,,"",,209770,803,rv,,rv,,9/17/24 13:11,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_091724/,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_091724/,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_091724.pdf/,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,47.0,
88168,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Panel,10.0,,9/12/24,9/13/24,,"",,209362,1283,lv,,lv,,9/13/24 20:24,"",https://www.dataforprogress.org/blog/2024/9/13/post-debate-harris-leads-by-4-as-voters-see-her-as-more-honest-composed-and-intelligent-than-trump,https://www.dataforprogress.org/blog/2024/9/13/post-debate-harris-leads-by-4-as-voters-see-her-as-more-honest-composed-and-intelligent-than-trump,,https://www.filesforprogress.org/datasets/2024/9/dfp_post_debate_survey.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,45.0,
88170,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/11/24,9/13/24,,"",,209504,1176,rv,,rv,,9/14/24 19:41,"",https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240913_politics.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,43.0,
88170,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/11/24,9/13/24,,"",,209505,1089,lv,,lv,,9/14/24 19:41,"",https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-after-debate-harris-surges-to-5-point-lead-over-trump-among-registered-voters-in-head-to-head-matchup-122213811.html,,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240913_politics.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,44.0,
88200,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,9/11/24,9/13/24,,"",,209769,3018,rv,,rv,,9/17/24 13:11,"",https://elections.harrisx.com/public/harrisx-permanent-political-debate-11-to-13.html,,,https://elections.harrisx.com/public/harrisx-permanent-political-debate-11-to-13.html,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.0,41.0,
88130,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/8/24,9/10/24,,"",,209154,1464,rv,,rv,,9/11/24 09:49,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_zfe6xV0.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_zfe6xV0.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_k1paNHZ.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,45.0,
88075,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,7.0,,9/4/24,9/5/24,,"",,208179,1155,rv,,rv,,9/9/24 11:44,split sample: includes third party option,https://harvardharrispoll.com/wp-content/uploads/2024/09/HHP_Sep2024_KeyResults.pdf,https://harvardharrispoll.com/wp-content/uploads/2024/09/HHP_Sep2024_KeyResults.pdf,,https://harvardharrispoll.com/wp-content/uploads/2024/09/HHP_Sep2024_Crosstabs.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,45.0,
